time	soil_moist(1)	soil_moist(2)	soil_moist(3)	soil_rechr(1)	soil_rechr(2)	soil_rechr(3)	SWE(1)	SWE(2)	SWE(3)
27128.70833	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27128.75	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27128.79167	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27128.83333	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27128.875	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27128.91667	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27128.95833	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.04167	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.08333	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.125	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.16667	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.20833	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.25	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.29167	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.33333	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.375	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.41667	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.45833	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.5	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.54167	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.58333	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.625	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.66667	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.70833	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.75	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.79167	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.83333	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.875	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.91667	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27129.95833	229.793	219.595	219.377	49.7934	39.5946	39.3772	50.9481	99.0497	123.352
27130	229.847	219.595	219.377	49.847	39.5946	39.3772	47.1154	99.0497	123.352
27130.04167	229.901	219.595	219.377	49.9005	39.5946	39.3772	47.1472	99.0816	123.384
27130.08333	229.954	219.595	219.377	49.9541	39.5946	39.3772	47.1791	99.1134	123.416
27130.125	230.008	219.595	219.377	50.0076	39.5946	39.3772	47.211	99.1453	123.448
27130.16667	230.061	219.595	219.377	50.0612	39.5946	39.3772	47.2429	99.1772	123.48
27130.20833	230.115	219.595	219.377	50.1147	39.5946	39.3772	47.2748	99.2091	123.512
27130.25	230.168	219.595	219.377	50.1683	39.5946	39.3772	47.3066	99.241	123.544
27130.29167	230.222	219.595	219.377	50.2218	39.5946	39.3772	47.3385	99.2729	123.576
27130.33333	230.275	219.595	219.377	50.2754	39.5946	39.3772	47.3704	99.3047	123.608
27130.375	230.348	219.613	219.396	50.3477	39.6134	39.396	47.3736	99.3079	123.611
27130.41667	230.419	219.631	219.414	50.4193	39.6314	39.414	47.3778	99.3122	123.615
27130.45833	230.489	219.647	219.43	50.4888	39.6474	39.43	47.3853	99.3196	123.622
27130.5	230.551	219.656	219.439	50.5514	39.6564	39.439	47.4033	99.3377	123.64
27130.54167	230.613	219.664	219.447	50.6126	39.6641	39.4467	47.4235	99.3579	123.661
27130.58333	230.674	219.672	219.454	50.6738	39.6717	39.4543	47.4437	99.3781	123.681
27130.625	230.734	219.678	219.461	50.7336	39.678	39.4606	47.466	99.3898	123.693
27130.66667	230.791	219.682	219.465	50.7913	39.6821	39.4647	47.4915	99.3928	123.696
27130.70833	230.851	219.688	219.471	50.8511	39.6884	39.471	47.5139	99.4074	123.71
27130.75	230.915	219.699	219.481	50.9151	39.6988	39.4814	47.5298	99.4138	123.717
27130.79167	230.981	219.711	219.494	50.9812	39.7113	39.4939	47.5425	99.4175	123.72
27130.83333	231.05	219.727	219.509	51.05	39.7266	39.5092	47.5511	99.4226	123.725
27130.875	231.118	219.741	219.524	51.1181	39.7412	39.5238	47.5606	99.4322	123.735
27130.91667	231.187	219.756	219.539	51.187	39.7564	39.539	47.5691	99.4407	123.743
27130.95833	231.259	219.774	219.557	51.2586	39.7745	39.5571	47.5734	99.4424	123.745
27131	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.125	99.444	123.747
27131.04167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.08333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.125	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.16667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.20833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.25	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.29167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.33333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.375	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.41667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.45833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.5	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.54167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.58333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.625	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.66667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.70833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.75	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.79167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.83333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.875	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.91667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27131.95833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.04167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.08333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.125	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.16667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.20833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.25	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.29167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.33333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.375	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.41667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.45833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.5	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.54167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.58333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.625	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.66667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.70833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.75	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.79167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.83333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.875	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.91667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27132.95833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.04167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.08333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.125	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.16667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.20833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.25	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.29167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.33333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.375	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.41667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.45833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.5	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.54167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.58333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.625	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.66667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.70833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.75	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.79167	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.83333	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.875	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.91667	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27133.95833	231.277	219.793	219.575	51.2766	39.7925	39.5751	50.1224	99.4414	123.744
27134	231.468	219.793	219.575	51.4682	39.7925	39.5751	43.0176	99.4414	123.744
27134.04167	231.66	219.792	219.575	51.6599	39.7925	39.5751	43.0176	99.4414	123.744
27134.08333	231.851	219.792	219.575	51.8515	39.7925	39.5751	43.0176	99.4414	123.744
27134.125	232.043	219.792	219.575	52.0431	39.7925	39.5751	43.0176	99.4414	123.744
27134.16667	232.235	219.792	219.575	52.2347	39.7925	39.5751	43.0176	99.4414	123.744
27134.20833	232.426	219.792	219.575	52.4263	39.7925	39.5751	43.0176	99.4414	123.744
27134.25	232.618	219.792	219.575	52.6179	39.7925	39.5751	43.0176	99.4414	123.744
27134.29167	232.809	219.792	219.575	52.8095	39.7925	39.5751	43.0176	99.4414	123.744
27134.33333	233.001	219.792	219.575	53.0011	39.7925	39.5751	43.0176	99.4372	123.74
27134.375	233.193	219.792	219.575	53.1927	39.7925	39.5751	43.0176	99.4318	123.735
27134.41667	233.384	219.792	219.575	53.3844	39.7925	39.5751	43.0176	99.4318	123.735
27134.45833	233.576	219.792	219.575	53.576	39.7925	39.5751	43.0176	99.4255	123.728
27134.5	233.768	219.792	219.575	53.7676	39.7925	39.5751	43.0176	99.4255	123.728
27134.54167	233.959	219.792	219.575	53.9592	39.7925	39.5751	43.0176	99.4255	123.728
27134.58333	234.151	219.792	219.575	54.1508	39.7925	39.5751	43.0176	99.4255	123.728
27134.625	234.342	219.792	219.575	54.3424	39.7925	39.5751	43.0176	99.4255	123.728
27134.66667	234.534	219.792	219.575	54.534	39.7925	39.5751	43.0176	99.4255	123.728
27134.70833	234.726	219.792	219.575	54.7256	39.7925	39.5751	43.0176	99.4255	123.728
27134.75	234.917	219.792	219.575	54.9173	39.7925	39.5751	43.0176	99.4255	123.728
27134.79167	235.109	219.792	219.575	55.1089	39.7925	39.5751	43.0176	99.4255	123.728
27134.83333	235.3	219.792	219.575	55.3005	39.7925	39.5751	43.0176	99.4255	123.728
27134.875	235.492	219.792	219.575	55.4921	39.7925	39.5751	43.0176	99.4255	123.728
27134.91667	235.684	219.792	219.575	55.6837	39.7925	39.5751	43.0176	99.4255	123.728
27134.95833	235.875	219.792	219.575	55.8753	39.7925	39.5751	43.0176	99.4255	123.728
27135	236.371	219.792	219.575	56.3706	39.7925	39.5751	31.4869	99.4255	123.728
27135.04167	236.866	219.792	219.575	56.8658	39.7925	39.5751	31.4869	99.4255	123.728
27135.08333	237.361	219.792	219.575	57.3611	39.7925	39.5751	31.4869	99.4255	123.728
27135.125	237.856	219.792	219.575	57.8563	39.7925	39.5751	31.4869	99.4255	123.728
27135.16667	238.352	219.792	219.575	58.3516	39.7925	39.5751	31.4869	99.4255	123.728
27135.20833	238.847	219.792	219.575	58.8468	39.7925	39.5751	31.4869	99.4255	123.728
27135.25	239.342	219.792	219.575	59.342	39.7925	39.5751	31.4869	99.4255	123.728
27135.29167	239.837	219.792	219.575	59.8373	39.7925	39.5751	31.4869	99.4255	123.728
27135.33333	240.333	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.375	240.828	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.41667	241.323	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.45833	241.818	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.5	242.313	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.54167	242.809	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.58333	243.304	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.625	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.66667	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.70833	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.75	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.79167	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.83333	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.875	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.91667	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27135.95833	243.799	219.792	219.575	60	39.7925	39.5751	31.4869	99.4255	123.728
27136	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.04167	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.08333	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.125	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.16667	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.20833	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.25	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.29167	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.33333	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.375	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.41667	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.45833	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.5	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.54167	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.58333	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.625	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.66667	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.70833	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.75	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.79167	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.83333	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.875	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.91667	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27136.95833	243.799	219.792	219.575	60	39.7925	39.5751	17.7164	99.4255	123.728
27137	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4255	123.728
27137.04167	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4255	123.728
27137.08333	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4255	123.728
27137.125	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4255	123.728
27137.16667	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4255	123.728
27137.20833	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4255	123.728
27137.25	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4255	123.728
27137.29167	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4209	123.724
27137.33333	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4055	123.708
27137.375	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.4055	123.708
27137.41667	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.45833	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.5	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.54167	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.58333	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.625	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.66667	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.70833	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.75	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.79167	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.83333	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.875	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.91667	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3867	123.689
27137.95833	243.799	219.792	219.575	60	39.7925	39.5751	0.900843	99.3696	123.672
27138	243.799	219.792	219.575	60	39.7925	39.5751	0	99.3696	123.672
27138.04167	243.799	219.792	219.575	60	39.7925	39.5751	0	99.3696	123.672
27138.08333	243.799	219.792	219.575	60	39.7925	39.5751	0	99.3696	123.672
27138.125	243.799	219.792	219.575	60	39.7925	39.5751	0	99.3696	123.672
27138.16667	243.799	219.792	219.575	60	39.7925	39.5751	0	99.3696	123.672
27138.20833	243.799	219.792	219.575	60	39.7925	39.5751	0	99.3696	123.672
27138.25	243.786	219.792	219.575	59.9868	39.7925	39.5751	0	99.3696	123.672
27138.29167	243.764	219.792	219.575	59.9648	39.7925	39.5751	0	99.3696	123.672
27138.33333	243.738	219.792	219.575	59.9387	39.7925	39.5751	0	99.3696	123.672
27138.375	243.71	219.792	219.575	59.911	39.7925	39.5751	0	99.3696	123.672
27138.41667	243.682	219.792	219.575	59.8827	39.7925	39.5751	0	99.3696	123.672
27138.45833	243.654	219.792	219.575	59.8545	39.7925	39.5751	0	99.3696	123.672
27138.5	243.626	219.792	219.575	59.8269	39.7925	39.5751	0	99.3696	123.672
27138.54167	243.599	219.792	219.575	59.8001	39.7925	39.5751	0	99.3696	123.672
27138.58333	243.574	219.792	219.575	59.7746	39.7925	39.5751	0	99.3696	123.672
27138.625	243.551	219.792	219.575	59.7514	39.7925	39.5751	0	99.3696	123.672
27138.66667	243.531	219.792	219.575	59.7322	39.7925	39.5751	0	99.3696	123.672
27138.70833	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27138.75	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27138.79167	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27138.83333	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27138.875	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27138.91667	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27138.95833	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27139	243.52	219.792	219.575	59.7211	39.7925	39.5751	0	99.3696	123.672
27139.04167	243.691	219.963	219.746	59.8919	39.9634	39.746	0	99.3696	123.672
27139.08333	243.759	220.032	219.814	59.9603	40.0317	39.8143	0.113757	99.4833	123.786
27139.125	243.794	220.066	219.848	59.9944	40.0659	39.8485	0.265432	99.635	123.938
27139.16667	243.902	220.174	219.957	60	40.1741	39.9567	0.33495	99.7045	124.007
27139.20833	243.902	220.174	219.957	60	40.1741	39.9567	0.524544	99.8941	124.197
27139.25	243.902	220.174	219.957	60	40.1741	39.9567	0.714139	100.084	124.386
27139.29167	243.902	220.174	219.957	60	40.1741	39.9567	0.903733	100.273	124.576
27139.33333	243.953	220.225	220.008	60	40.2253	40.0079	1.03645	100.406	124.709
27139.375	244.124	220.396	220.179	60	40.3962	40.1788	1.03645	100.406	124.709
27139.41667	244.295	220.567	220.35	60	40.567	40.3496	1.03645	100.406	124.709
27139.45833	244.466	220.738	220.52	60	40.7378	40.5204	1.03645	100.406	124.709
27139.5	244.636	220.909	220.691	60	40.9087	40.6913	1.03645	100.406	124.709
27139.54167	244.807	221.079	220.862	60	41.0795	40.8621	1.03645	100.406	124.709
27139.58333	244.978	221.25	221.033	60	41.2503	41.0329	1.03645	100.406	124.709
27139.625	245.149	221.421	221.204	60	41.4212	41.2038	1.03645	100.406	124.709
27139.66667	245.32	221.592	221.375	60	41.592	41.3746	1.03645	100.406	124.709
27139.70833	245.491	221.763	221.545	60	41.7628	41.5454	1.03645	100.406	124.709
27139.75	245.661	221.934	221.716	60	41.9337	41.7163	1.03645	100.406	124.709
27139.79167	245.832	222.104	221.887	60	42.1045	41.8871	1.03645	100.406	124.709
27139.83333	246.003	222.275	222.058	60	42.2753	42.0579	1.03645	100.406	124.709
27139.875	246.174	222.446	222.229	60	42.4462	42.2288	1.03645	100.406	124.709
27139.91667	246.345	222.617	222.4	60	42.617	42.3996	1.03645	100.406	124.709
27139.95833	246.516	222.788	222.57	60	42.7878	42.5704	1.03645	100.406	124.709
27140	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.04167	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.08333	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.125	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.16667	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.20833	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.25	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.29167	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.33333	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.375	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.41667	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.45833	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.5	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.54167	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.58333	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.625	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.66667	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.70833	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.75	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.79167	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.83333	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.875	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.91667	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27140.95833	246.686	222.959	222.741	60	42.9587	42.7413	1.03645	100.406	124.709
27141	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.04167	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.08333	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.125	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.16667	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.20833	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.25	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.29167	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.33333	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.375	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.41667	246.686	222.959	222.741	60	42.9587	42.7413	0	100.406	124.709
27141.45833	246.686	222.959	222.741	60	42.9587	42.7413	0	100.369	124.672
27141.5	246.686	222.959	222.741	60	42.9587	42.7413	0	100.369	124.672
27141.54167	246.686	222.959	222.741	60	42.9587	42.7413	0	100.369	124.672
27141.58333	246.686	222.959	222.741	60	42.9587	42.7413	0	100.369	124.672
27141.625	246.686	222.959	222.741	60	42.9587	42.7413	0	100.369	124.672
